Time,Data
20231230_175458644,578.41mm;     0.00mm/s;
20231230_175458747,578.41mm;     0.00mm/s;
20231230_175458848,578.41mm;     0.00mm/s;
20231230_175458951,578.41mm;     0.00mm/s;
20231230_175459052,578.41mm;     0.00mm/s;
20231230_175459154,578.41mm;     0.00mm/s;
20231230_175459255,578.41mm;     0.00mm/s;
20231230_175459356,578.41mm;     0.00mm/s;
20231230_175459459,578.41mm;     0.00mm/s;
20231230_175459562,578.41mm;     0.00mm/s;
20231230_175459663,578.41mm;     0.00mm/s;
20231230_175459766,578.41mm;     0.00mm/s;
20231230_175459868,578.41mm;     0.00mm/s;
20231230_175459969,578.41mm;     0.00mm/s;
20231230_175500071,578.41mm;     0.00mm/s;
20231230_175500172,578.41mm;     0.00mm/s;
20231230_175500274,578.41mm;     0.00mm/s;
20231230_175500377,578.41mm;     0.00mm/s;
20231230_175500478,578.41mm;     0.00mm/s;
20231230_175500580,578.41mm;     0.00mm/s;
20231230_175500682,578.41mm;     0.00mm/s;
20231230_175500784,578.41mm;     0.00mm/s;
20231230_175500835,578.41mm;     0.00mm/s;
20231230_175500937,578.41mm;     0.00mm/s;
20231230_175501039,578.41mm;     0.00mm/s;
20231230_175501141,578.41mm;     0.00mm/s;
20231230_175501243,578.41mm;     0.00mm/s;
20231230_175501344,578.41mm;     0.00mm/s;
20231230_175501446,578.41mm;     0.00mm/s;
20231230_175501548,578.41mm;     0.00mm/s;
20231230_175501650,578.41mm;     0.00mm/s;
20231230_175501751,578.41mm;     0.00mm/s;
20231230_175501853,579.43mm;     37.55mm/s;
20231230_175501953,582.10mm;     80.33mm/s;
20231230_175502055,586.91mm;     78.36mm/s;
20231230_175502157,588.45mm;     24.47mm/s;
20231230_175502259,589.58mm;     32.42mm/s;
20231230_175502361,593.27mm;     113.89mm/s;
20231230_175502464,599.83mm;     129.09mm/s;
20231230_175502566,609.46mm;     230.86mm/s;
20231230_175502668,621.76mm;     242.89mm/s;
20231230_175502770,637.33mm;     385.34mm/s;
20231230_175502872,638.87mm;     0.00mm/s;
20231230_175502973,638.97mm;     0.00mm/s;
20231230_175503075,639.07mm;     0.00mm/s;
20231230_175503177,639.18mm;     1.29mm/s;
20231230_175503280,639.38mm;     11.82mm/s;
20231230_175503381,648.71mm;     517.68mm/s;
20231230_175503483,668.38mm;     265.54mm/s;
20231230_175503534,683.34mm;     358.39mm/s;
20231230_175503636,699.84mm;     216.24mm/s;
20231230_175503737,708.96mm;     206.65mm/s;
20231230_175503838,719.21mm;     127.81mm/s;
20231230_175503940,725.67mm;     183.69mm/s;
20231230_175504043,736.12mm;     289.55mm/s;
20231230_175504145,749.24mm;     205.00mm/s;
20231230_175504247,756.21mm;     135.22mm/s;
20231230_175504350,766.66mm;     268.32mm/s;
20231230_175504452,774.24mm;     71.58mm/s;
20231230_175504554,775.88mm;     65.87mm/s;
20231230_175504656,779.78mm;     90.55mm/s;
20231230_175504759,786.54mm;     157.21mm/s;
20231230_175504860,791.05mm;     31.99mm/s;
20231230_175504961,791.05mm;     0.00mm/s;
20231230_175505063,791.05mm;     0.00mm/s;
20231230_175505165,791.56mm;     26.76mm/s;
20231230_175505267,792.59mm;     11.37mm/s;
20231230_175505369,793.00mm;     21.10mm/s;
20231230_175505472,793.51mm;     9.06mm/s;
20231230_175505574,793.51mm;     0.00mm/s;
20231230_175505675,794.43mm;     72.80mm/s;
20231230_175505777,797.30mm;     38.74mm/s;
20231230_175505879,798.12mm;     65.29mm/s;
20231230_175505981,802.01mm;     88.06mm/s;
20231230_175506032,804.06mm;     23.78mm/s;
20231230_175506185,807.96mm;     133.81mm/s;
20231230_175506236,815.13mm;     116.48mm/s;
20231230_175506338,823.74mm;     289.55mm/s;
20231230_175506440,840.85mm;     420.08mm/s;
20231230_175506541,855.82mm;     178.57mm/s;
20231230_175506643,861.66mm;     95.26mm/s;
20231230_175506745,864.53mm;     23.51mm/s;
20231230_175506847,864.63mm;     0.00mm/s;
20231230_175506949,864.63mm;     0.00mm/s;
20231230_175507051,864.63mm;     0.00mm/s;
20231230_175507153,864.63mm;     0.00mm/s;
20231230_175507256,864.63mm;     0.00mm/s;
20231230_175507357,864.63mm;     0.00mm/s;
20231230_175507459,864.63mm;     0.00mm/s;
20231230_175507560,864.63mm;     0.00mm/s;
20231230_175507662,864.63mm;     0.00mm/s;
20231230_175507763,864.63mm;     0.00mm/s;
20231230_175507865,864.63mm;     0.00mm/s;
20231230_175507967,865.35mm;     4.67mm/s;
20231230_175508069,869.65mm;     123.79mm/s;
20231230_175508172,874.67mm;     113.38mm/s;
20231230_175508275,882.56mm;     170.27mm/s;
20231230_175508376,893.42mm;     268.32mm/s;
20231230_175508478,898.14mm;     -18.46mm/s;
20231230_175508580,897.32mm;     -24.57mm/s;
20231230_175508680,897.11mm;     -2.39mm/s;
20231230_175508731,897.11mm;     0.00mm/s;
20231230_175508833,897.11mm;     0.00mm/s;
20231230_175508936,897.11mm;     0.00mm/s;
20231230_175509037,897.22mm;     0.54mm/s;
20231230_175509140,896.70mm;     -22.67mm/s;
20231230_175509242,896.50mm;     0.00mm/s;
20231230_175509342,896.50mm;     0.00mm/s;
20231230_175509444,896.50mm;     0.00mm/s;
20231230_175509545,896.50mm;     0.00mm/s;
20231230_175509647,896.81mm;     12.28mm/s;
20231230_175509749,896.91mm;     2.19mm/s;
20231230_175509850,896.91mm;     0.00mm/s;
20231230_175509953,896.91mm;     0.00mm/s;
20231230_175510054,896.91mm;     0.00mm/s;
20231230_175510156,896.91mm;     0.00mm/s;
20231230_175510257,896.91mm;     0.00mm/s;
20231230_175510359,896.91mm;     0.00mm/s;
20231230_175510461,896.91mm;     0.00mm/s;
20231230_175510563,896.91mm;     0.00mm/s;
20231230_175510665,896.91mm;     0.00mm/s;
20231230_175510767,896.91mm;     0.00mm/s;
20231230_175510870,896.91mm;     0.00mm/s;
20231230_175510971,896.91mm;     0.00mm/s;
20231230_175511073,896.91mm;     0.00mm/s;
20231230_175511175,896.91mm;     0.00mm/s;
20231230_175511277,896.91mm;     0.00mm/s;
20231230_175511378,896.91mm;     0.00mm/s;
20231230_175511431,896.91mm;     0.00mm/s;
20231230_175511533,896.91mm;     0.00mm/s;
20231230_175511635,896.91mm;     0.00mm/s;
20231230_175511737,896.91mm;     0.00mm/s;
20231230_175511839,896.91mm;     0.00mm/s;
20231230_175511941,896.91mm;     0.00mm/s;
20231230_175512042,896.91mm;     0.00mm/s;
20231230_175512144,896.91mm;     0.00mm/s;
20231230_175512246,896.91mm;     0.00mm/s;
20231230_175512348,896.91mm;     0.00mm/s;
20231230_175512450,896.91mm;     0.00mm/s;
20231230_175512552,896.91mm;     0.00mm/s;
20231230_175512654,896.91mm;     0.00mm/s;
20231230_175512756,896.91mm;     0.00mm/s;
20231230_175512858,896.91mm;     0.00mm/s;
20231230_175512960,896.91mm;     0.00mm/s;
20231230_175513061,896.91mm;     0.00mm/s;
20231230_175513130,896.91mm;     0.00mm/s;
20231230_175513233,896.91mm;     0.00mm/s;
20231230_175513334,897.01mm;     0.06mm/s;
20231230_175513436,897.01mm;     0.00mm/s;
20231230_175513538,897.01mm;     0.00mm/s;
20231230_175513640,897.01mm;     0.00mm/s;
20231230_175513741,897.01mm;     0.00mm/s;
20231230_175513843,897.01mm;     0.00mm/s;
20231230_175513945,897.11mm;     0.32mm/s;
20231230_175514047,897.11mm;     0.00mm/s;
20231230_175514149,897.11mm;     0.00mm/s;
20231230_175514250,897.11mm;     0.00mm/s;
20231230_175514352,897.11mm;     0.00mm/s;
20231230_175514454,897.11mm;     0.00mm/s;
20231230_175514556,897.11mm;     0.00mm/s;
20231230_175514657,897.11mm;     0.00mm/s;
20231230_175514759,897.11mm;     0.00mm/s;
20231230_175514861,897.11mm;     0.00mm/s;
20231230_175514963,897.11mm;     0.00mm/s;
20231230_175515065,897.22mm;     0.00mm/s;
20231230_175515167,897.22mm;     0.00mm/s;
20231230_175515269,897.22mm;     0.00mm/s;
20231230_175515370,897.22mm;     0.00mm/s;
20231230_175515472,897.22mm;     0.00mm/s;
20231230_175515523,897.22mm;     0.00mm/s;
20231230_175515625,897.22mm;     0.00mm/s;
20231230_175515727,897.22mm;     0.00mm/s;
20231230_175515829,897.22mm;     0.00mm/s;
20231230_175515931,897.22mm;     0.00mm/s;
20231230_175516032,897.52mm;     12.52mm/s;
20231230_175516134,897.63mm;     2.73mm/s;
20231230_175516236,898.04mm;     15.62mm/s;
20231230_175516338,898.34mm;     0.00mm/s;
20231230_175516440,898.45mm;     1.25mm/s;
20231230_175516541,899.68mm;     22.96mm/s;
20231230_175516644,899.68mm;     0.00mm/s;
20231230_175516745,899.37mm;     -12.95mm/s;
20231230_175516847,898.04mm;     -42.15mm/s;
20231230_175516949,897.22mm;     -15.97mm/s;
20231230_175517051,896.60mm;     0.00mm/s;
20231230_175517153,896.60mm;     0.00mm/s;
20231230_175517255,897.11mm;     12.21mm/s;
20231230_175517357,897.52mm;     36.58mm/s;
20231230_175517459,898.96mm;     40.87mm/s;
20231230_175517561,901.01mm;     44.14mm/s;
20231230_175517663,904.59mm;     77.30mm/s;
20231230_175517765,912.28mm;     245.22mm/s;
20231230_175517867,927.34mm;     312.50mm/s;
20231230_175517969,938.92mm;     264.18mm/s;
20231230_175518071,944.97mm;     -32.77mm/s;
20231230_175518172,945.38mm;     9.07mm/s;
20231230_175518223,945.48mm;     0.00mm/s;
20231230_175518325,945.69mm;     0.00mm/s;
20231230_175518427,946.20mm;     20.39mm/s;
20231230_175518529,951.73mm;     376.84mm/s;
20231230_175518630,962.08mm;     99.71mm/s;
20231230_175518732,968.95mm;     286.31mm/s;
20231230_175518833,984.12mm;     305.06mm/s;
20231230_175518935,996.72mm;     246.39mm/s;
20231230_175519037,1000.21mm;     38.62mm/s;
20231230_175519139,1002.97mm;     126.23mm/s;
20231230_175519240,1011.48mm;     175.51mm/s;
20231230_175519342,1019.17mm;     151.18mm/s;
20231230_175519443,1030.13mm;     226.77mm/s;
20231230_175519545,1045.82mm;     348.64mm/s;
20231230_175519647,1054.64mm;     37.96mm/s;
20231230_175519747,1055.97mm;     55.11mm/s;
20231230_175519849,1061.10mm;     196.36mm/s;
20231230_175519951,1076.99mm;     427.08mm/s;
20231230_175520053,1092.68mm;     248.79mm/s;
20231230_175520156,1105.60mm;     261.48mm/s;
20231230_175520257,1111.76mm;     55.41mm/s;
20231230_175520358,1115.96mm;     88.98mm/s;
20231230_175520460,1122.21mm;     139.27mm/s;
20231230_175520562,1123.85mm;     0.00mm/s;
20231230_175520664,1122.21mm;     -52.78mm/s;
20231230_175520765,1121.80mm;     6.39mm/s;
20231230_175520867,1122.93mm;     21.10mm/s;
20231230_175520969,1123.14mm;     0.00mm/s;
20231230_175521071,1123.14mm;     0.00mm/s;
20231230_175521172,1123.03mm;     0.00mm/s;
20231230_175521223,1123.34mm;     24.85mm/s;
20231230_175521324,1124.98mm;     34.72mm/s;
20231230_175521426,1126.93mm;     37.68mm/s;
20231230_175521529,1126.93mm;     0.00mm/s;
20231230_175521630,1126.83mm;     -1.16mm/s;
20231230_175521732,1126.83mm;     0.00mm/s;
20231230_175521834,1126.83mm;     0.00mm/s;
20231230_175521935,1126.83mm;     0.00mm/s;
20231230_175522036,1126.93mm;     0.00mm/s;
20231230_175522138,1126.93mm;     0.00mm/s;
20231230_175522239,1126.93mm;     0.00mm/s;
20231230_175522340,1126.93mm;     0.00mm/s;
20231230_175522442,1126.93mm;     0.00mm/s;
20231230_175522543,1126.93mm;     0.00mm/s;
20231230_175522645,1126.93mm;     0.00mm/s;
20231230_175522747,1126.93mm;     0.00mm/s;
20231230_175522849,1126.93mm;     0.00mm/s;
20231230_175522951,1126.93mm;     0.00mm/s;
20231230_175523052,1126.93mm;     0.00mm/s;
20231230_175523153,1126.93mm;     0.00mm/s;
20231230_175523255,1126.93mm;     0.00mm/s;
20231230_175523357,1126.93mm;     0.00mm/s;
20231230_175523459,1126.93mm;     0.00mm/s;
20231230_175523561,1126.93mm;     0.00mm/s;
20231230_175523663,1126.83mm;     0.00mm/s;
20231230_175523765,1126.83mm;     0.00mm/s;
20231230_175523866,1126.83mm;     0.00mm/s;
20231230_175523968,1126.83mm;     0.00mm/s;
20231230_175524070,1126.83mm;     0.00mm/s;
20231230_175524172,1126.83mm;     0.00mm/s;
20231230_175524223,1126.83mm;     0.00mm/s;
20231230_175524325,1126.83mm;     0.00mm/s;
20231230_175524426,1126.83mm;     0.00mm/s;
20231230_175524528,1126.83mm;     0.00mm/s;
20231230_175524630,1126.83mm;     0.00mm/s;
20231230_175524733,1126.83mm;     0.00mm/s;
20231230_175524834,1126.83mm;     0.00mm/s;
20231230_175524937,1126.83mm;     0.00mm/s;
20231230_175525039,1126.83mm;     0.00mm/s;
20231230_175525141,1126.83mm;     0.00mm/s;
20231230_175525243,1126.83mm;     0.00mm/s;
20231230_175525344,1126.83mm;     0.00mm/s;
20231230_175525446,1126.83mm;     0.00mm/s;
20231230_175525548,1126.83mm;     0.00mm/s;
20231230_175525650,1126.83mm;     0.00mm/s;
20231230_175525752,1126.83mm;     0.00mm/s;
20231230_175525854,1126.83mm;     0.00mm/s;
20231230_175525955,1126.83mm;     0.00mm/s;
20231230_175526058,1126.83mm;     0.00mm/s;
20231230_175526160,1126.83mm;     0.00mm/s;
20231230_175526261,1126.83mm;     0.00mm/s;
20231230_175526364,1126.83mm;     0.00mm/s;
20231230_175526464,1126.83mm;     0.00mm/s;
20231230_175526567,1126.83mm;     0.00mm/s;
20231230_175526618,1126.83mm;     0.00mm/s;
20231230_175526770,1126.83mm;     0.00mm/s;
20231230_175526821,1126.83mm;     0.00mm/s;
20231230_175526923,1126.83mm;     0.00mm/s;
20231230_175527024,1126.83mm;     0.00mm/s;
20231230_175527126,1126.83mm;     0.00mm/s;
20231230_175527228,1126.83mm;     0.00mm/s;
20231230_175527330,1126.83mm;     0.00mm/s;
20231230_175527431,1126.83mm;     0.00mm/s;
20231230_175527532,1126.83mm;     0.00mm/s;
20231230_175527634,1126.83mm;     0.00mm/s;
20231230_175527736,1126.83mm;     0.00mm/s;
20231230_175527837,1126.83mm;     0.00mm/s;
20231230_175527942,1126.83mm;     0.00mm/s;
20231230_175528043,1126.83mm;     0.00mm/s;
20231230_175528145,1126.83mm;     0.00mm/s;
20231230_175528247,1126.83mm;     0.00mm/s;
20231230_175528349,1126.83mm;     0.00mm/s;
20231230_175528451,1127.14mm;     31.95mm/s;
20231230_175528553,1131.75mm;     175.51mm/s;
20231230_175528655,1141.80mm;     183.69mm/s;
20231230_175528756,1149.28mm;     91.35mm/s;
20231230_175528857,1156.36mm;     154.37mm/s;
20231230_175528958,1165.69mm;     185.69mm/s;
20231230_175529059,1174.10mm;     196.36mm/s;
20231230_175529162,1188.35mm;     366.07mm/s;
20231230_175529265,1200.14mm;     196.36mm/s;
20231230_175529316,1208.96mm;     95.44mm/s;
20231230_175529469,1210.50mm;     16.03mm/s;
20231230_175529520,1212.86mm;     144.77mm/s;
20231230_175529623,1221.57mm;     207.49mm/s;
20231230_175529725,1234.70mm;     229.82mm/s;
20231230_175529827,1243.52mm;     235.09mm/s;
20231230_175529929,1252.85mm;     -67.08mm/s;
20231230_175530031,1252.44mm;     0.00mm/s;
20231230_175530133,1252.44mm;     0.00mm/s;
20231230_175530235,1252.44mm;     0.00mm/s;
20231230_175530337,1252.44mm;     0.00mm/s;
20231230_175530438,1252.44mm;     0.00mm/s;
20231230_175530540,1252.44mm;     0.00mm/s;
20231230_175530642,1252.44mm;     0.00mm/s;
20231230_175530744,1252.44mm;     0.00mm/s;
20231230_175530846,1252.44mm;     0.00mm/s;
20231230_175530948,1252.44mm;     0.00mm/s;
20231230_175531049,1252.34mm;     -8.16mm/s;
20231230_175531152,1252.23mm;     0.00mm/s;
20231230_175531253,1252.23mm;     0.00mm/s;
20231230_175531355,1252.23mm;     0.00mm/s;
20231230_175531457,1252.23mm;     0.00mm/s;
20231230_175531559,1252.03mm;     -3.76mm/s;
20231230_175531661,1251.82mm;     -8.38mm/s;
20231230_175531761,1251.72mm;     -1.49mm/s;
20231230_175531863,1251.72mm;     0.00mm/s;
20231230_175531966,1251.72mm;     -7.21mm/s;
20231230_175532017,1251.72mm;     0.00mm/s;
20231230_175532118,1251.72mm;     0.00mm/s;
20231230_175532220,1251.72mm;     0.00mm/s;
20231230_175532321,1251.72mm;     0.00mm/s;
20231230_175532423,1251.72mm;     0.00mm/s;
20231230_175532525,1251.72mm;     0.00mm/s;
20231230_175532627,1251.72mm;     0.00mm/s;
20231230_175532729,1251.72mm;     0.00mm/s;
20231230_175532830,1251.72mm;     0.00mm/s;
20231230_175532932,1251.72mm;     0.00mm/s;
20231230_175533034,1251.82mm;     0.19mm/s;
20231230_175533136,1251.82mm;     0.00mm/s;
20231230_175533238,1251.82mm;     0.00mm/s;
20231230_175533338,1251.82mm;     0.00mm/s;
20231230_175533441,1251.82mm;     0.00mm/s;
20231230_175533543,1251.82mm;     0.00mm/s;
20231230_175533645,1251.82mm;     0.00mm/s;
20231230_175533747,1251.82mm;     0.00mm/s;
20231230_175533848,1251.82mm;     0.00mm/s;
20231230_175533950,1251.82mm;     0.00mm/s;
20231230_175534052,1251.82mm;     0.00mm/s;
20231230_175534154,1251.82mm;     0.00mm/s;
20231230_175534256,1251.82mm;     0.00mm/s;
20231230_175534358,1251.82mm;     0.00mm/s;
20231230_175534460,1251.82mm;     0.00mm/s;
20231230_175534562,1251.82mm;     0.00mm/s;
20231230_175534664,1251.82mm;     0.00mm/s;
20231230_175534716,1251.82mm;     0.00mm/s;
20231230_175534817,1251.82mm;     0.00mm/s;
20231230_175534919,1251.82mm;     0.00mm/s;
20231230_175535022,1251.82mm;     0.00mm/s;
20231230_175535124,1251.82mm;     0.00mm/s;
20231230_175535226,1251.82mm;     0.00mm/s;
20231230_175535327,1251.82mm;     0.00mm/s;
20231230_175535429,1251.82mm;     0.00mm/s;
20231230_175535532,1251.82mm;     0.00mm/s;
20231230_175535635,1251.82mm;     0.00mm/s;
20231230_175535735,1251.82mm;     0.00mm/s;
20231230_175535837,1251.82mm;     0.00mm/s;
20231230_175535939,1251.82mm;     0.00mm/s;
20231230_175536041,1251.82mm;     0.00mm/s;
20231230_175536143,1251.82mm;     0.00mm/s;
20231230_175536245,1251.82mm;     0.00mm/s;
20231230_175536347,1251.82mm;     0.00mm/s;
20231230_175536448,1251.82mm;     0.00mm/s;
20231230_175536550,1251.82mm;     0.00mm/s;
20231230_175536652,1251.82mm;     0.00mm/s;
20231230_175536754,1251.82mm;     0.00mm/s;
20231230_175536857,1251.82mm;     0.00mm/s;
20231230_175536958,1251.82mm;     0.00mm/s;
20231230_175537060,1251.82mm;     0.00mm/s;
20231230_175537162,1251.82mm;     0.00mm/s;
20231230_175537213,1251.82mm;     0.00mm/s;
20231230_175537315,1251.82mm;     0.00mm/s;
20231230_175537417,1251.82mm;     0.00mm/s;
20231230_175537519,1251.82mm;     0.00mm/s;
20231230_175537622,1251.82mm;     0.00mm/s;
20231230_175537723,1251.82mm;     0.00mm/s;
20231230_175537825,1251.82mm;     0.00mm/s;
20231230_175537927,1251.82mm;     0.00mm/s;
20231230_175538029,1251.82mm;     0.00mm/s;
20231230_175538130,1251.82mm;     0.00mm/s;
20231230_175538236,1251.82mm;     0.00mm/s;
20231230_175538340,1251.82mm;     0.00mm/s;
20231230_175538442,1251.82mm;     0.00mm/s;
20231230_175538543,1251.82mm;     0.00mm/s;
20231230_175538646,1251.82mm;     0.00mm/s;
20231230_175538747,1251.82mm;     0.00mm/s;
20231230_175538849,1251.82mm;     0.00mm/s;
20231230_175538952,1251.82mm;     0.00mm/s;
20231230_175539054,1251.82mm;     0.00mm/s;
20231230_175539156,1251.82mm;     0.00mm/s;
20231230_175539258,1251.82mm;     0.00mm/s;
20231230_175539360,1251.82mm;     0.00mm/s;
20231230_175539462,1251.82mm;     0.00mm/s;
20231230_175539513,1252.23mm;     15.94mm/s;
20231230_175539615,1252.54mm;     3.15mm/s;
20231230_175539717,1252.85mm;     5.25mm/s;
20231230_175539819,1253.36mm;     13.00mm/s;
20231230_175539921,1253.67mm;     6.84mm/s;
20231230_175540022,1254.59mm;     48.30mm/s;
20231230_175540124,1277.36mm;     492.79mm/s;
20231230_175540225,1302.48mm;     488.10mm/s;
20231230_175540327,1322.47mm;     343.96mm/s;
20231230_175540429,1339.80mm;     318.32mm/s;
20231230_175540531,1354.98mm;     242.89mm/s;
20231230_175540634,1365.44mm;     136.30mm/s;
20231230_175540736,1384.71mm;     657.05mm/s;
20231230_175540837,1412.30mm;     470.18mm/s;
20231230_175540938,1421.42mm;     104.59mm/s;
20231230_175541039,1431.06mm;     247.58mm/s;
20231230_175541141,1449.52mm;     337.17mm/s;
20231230_175541244,1464.59mm;     240.61mm/s;
20231230_175541345,1477.31mm;     210.04mm/s;
20231230_175541448,1490.53mm;     391.22mm/s;
20231230_175541550,1516.07mm;     478.97mm/s;
20231230_175541652,1533.70mm;     427.08mm/s;
20231230_175541753,1548.37mm;     205.00mm/s;
20231230_175541855,1559.44mm;     294.54mm/s;
20231230_175541958,1561.18mm;     0.00mm/s;
20231230_175542059,1561.49mm;     20.22mm/s;
20231230_175542161,1573.69mm;     445.65mm/s;
20231230_175542263,1593.48mm;     222.83mm/s;
20231230_175542366,1605.89mm;     318.32mm/s;
20231230_175542417,1620.45mm;     280.05mm/s;
20231230_175542523,1630.30mm;     146.85mm/s;
20231230_175542626,1641.27mm;     274.06mm/s;
20231230_175542728,1656.24mm;     208.33mm/s;
20231230_175542829,1665.16mm;     164.26mm/s;
20231230_175542930,1674.59mm;     194.13mm/s;
20231230_175543031,1685.87mm;     189.11mm/s;
20231230_175543132,1693.36mm;     194.87mm/s;
20231230_175543233,1704.94mm;     244.05mm/s;
20231230_175543335,1710.17mm;     21.47mm/s;
20231230_175543438,1710.17mm;     0.00mm/s;
20231230_175543541,1710.17mm;     0.00mm/s;
20231230_175543642,1710.58mm;     8.71mm/s;
20231230_175543744,1711.10mm;     42.08mm/s;
20231230_175543846,1714.48mm;     61.90mm/s;
20231230_175543948,1720.12mm;     149.42mm/s;
20231230_175544050,1723.71mm;     18.76mm/s;
20231230_175544151,1725.45mm;     80.58mm/s;
20231230_175544253,1732.94mm;     200.20mm/s;
20231230_175544355,1740.01mm;     55.89mm/s;
20231230_175544457,1744.83mm;     179.82mm/s;
20231230_175544558,1753.65mm;     160.16mm/s;
20231230_175544660,1760.01mm;     168.59mm/s;
20231230_175544762,1768.93mm;     179.20mm/s;
20231230_175544864,1779.80mm;     218.09mm/s;
20231230_175544967,1788.00mm;     59.66mm/s;
20231230_175545018,1789.13mm;     42.64mm/s;
20231230_175545120,1790.46mm;     17.46mm/s;
20231230_175545222,1790.46mm;     0.00mm/s;
20231230_175545324,1790.46mm;     0.00mm/s;
20231230_175545425,1790.46mm;     0.00mm/s;
20231230_175545527,1790.46mm;     0.00mm/s;
20231230_175545629,1792.82mm;     48.44mm/s;
20231230_175545731,1796.10mm;     76.38mm/s;
20231230_175545833,1799.79mm;     138.51mm/s;
20231230_175545934,1809.94mm;     186.36mm/s;
20231230_175546035,1819.17mm;     186.36mm/s;
20231230_175546140,1827.89mm;     202.57mm/s;
20231230_175546244,1847.68mm;     438.03mm/s;
20231230_175546345,1860.09mm;     123.79mm/s;
20231230_175546447,1864.70mm;     160.66mm/s;
20231230_175546550,1867.67mm;     -12.32mm/s;
20231230_175546651,1867.67mm;     0.00mm/s;
20231230_175546753,1867.67mm;     0.84mm/s;
20231230_175546854,1867.88mm;     0.00mm/s;
20231230_175546956,1867.88mm;     0.00mm/s;
20231230_175547058,1867.88mm;     0.00mm/s;
20231230_175547159,1868.08mm;     2.66mm/s;
20231230_175547262,1868.49mm;     25.68mm/s;
20231230_175547363,1879.16mm;     742.75mm/s;
20231230_175547465,1911.76mm;     379.63mm/s;
20231230_175547567,1927.35mm;     226.77mm/s;
20231230_175547617,1936.17mm;     129.42mm/s;
20231230_175547719,1947.65mm;     310.61mm/s;
20231230_175547822,1965.39mm;     339.40mm/s;
20231230_175547923,1977.70mm;     178.57mm/s;
20231230_175548024,1989.18mm;     281.59mm/s;
20231230_175548126,1999.23mm;     173.14mm/s;
20231230_175548228,2011.13mm;     310.61mm/s;
20231230_175548331,2024.15mm;     209.18mm/s;
20231230_175548433,2029.89mm;     102.50mm/s;
20231230_175548535,2037.27mm;     201.77mm/s;
20231230_175548637,2049.58mm;     239.49mm/s;
20231230_175548738,2054.40mm;     30.08mm/s;
20231230_175548840,2054.70mm;     0.00mm/s;
20231230_175548942,2054.70mm;     0.00mm/s;
20231230_175549043,2054.70mm;     0.00mm/s;
20231230_175549145,2054.70mm;     0.00mm/s;
20231230_175549248,2055.01mm;     31.89mm/s;
20231230_175549350,2059.42mm;     117.55mm/s;
20231230_175549451,2067.42mm;     190.52mm/s;
20231230_175549553,2078.60mm;     247.58mm/s;
20231230_175549655,2091.52mm;     305.06mm/s;
20231230_175549757,2104.54mm;     222.83mm/s;
20231230_175549858,2114.59mm;     109.98mm/s;
20231230_175549960,2120.74mm;     122.02mm/s;
20231230_175550062,2126.79mm;     91.03mm/s;
20231230_175550164,2128.33mm;     6.17mm/s;
20231230_175550265,2128.43mm;     0.00mm/s;
20231230_175550367,2128.22mm;     -16.78mm/s;
20231230_175550419,2127.20mm;     -18.11mm/s;
20231230_175550521,2127.20mm;     0.00mm/s;
20231230_175550622,2127.40mm;     6.80mm/s;
20231230_175550725,2127.10mm;     0.00mm/s;
20231230_175550827,2126.99mm;     0.00mm/s;
20231230_175550929,2127.10mm;     0.00mm/s;
20231230_175551030,2128.12mm;     31.46mm/s;
20231230_175551131,2129.15mm;     -12.92mm/s;
20231230_175551234,2128.94mm;     0.00mm/s;
20231230_175551335,2129.56mm;     12.14mm/s;
20231230_175551437,2130.58mm;     33.45mm/s;
20231230_175551539,2130.28mm;     -24.31mm/s;
20231230_175551641,2130.17mm;     0.00mm/s;
20231230_175551743,2129.56mm;     -25.01mm/s;
20231230_175551844,2129.35mm;     2.95mm/s;
20231230_175551945,2129.25mm;     -2.06mm/s;
20231230_175552046,2128.74mm;     -4.30mm/s;
20231230_175552148,2128.84mm;     0.00mm/s;
20231230_175552249,2129.35mm;     28.01mm/s;
20231230_175552350,2129.45mm;     0.00mm/s;
20231230_175552453,2129.45mm;     0.00mm/s;
20231230_175552555,2129.45mm;     0.00mm/s;
20231230_175552657,2128.94mm;     -30.18mm/s;
20231230_175552758,2128.84mm;     10.78mm/s;
20231230_175552860,2128.84mm;     0.00mm/s;
20231230_175552962,2129.15mm;     7.39mm/s;
20231230_175553065,2129.15mm;     0.00mm/s;
20231230_175553166,2129.15mm;     0.00mm/s;
20231230_175553268,2129.15mm;     -2.26mm/s;
20231230_175553319,2129.15mm;     0.00mm/s;
20231230_175553423,2129.15mm;     0.00mm/s;
20231230_175553525,2129.15mm;     0.00mm/s;
20231230_175553627,2129.15mm;     0.00mm/s;
20231230_175553729,2129.15mm;     0.00mm/s;
20231230_175553831,2129.15mm;     0.00mm/s;
20231230_175553933,2129.15mm;     0.00mm/s;
20231230_175554035,2129.15mm;     0.00mm/s;
20231230_175554137,2129.15mm;     0.00mm/s;
20231230_175554239,2129.15mm;     0.00mm/s;
20231230_175554341,2129.15mm;     0.00mm/s;
20231230_175554442,2129.15mm;     0.00mm/s;
20231230_175554544,2129.15mm;     0.00mm/s;
20231230_175554646,2129.15mm;     0.00mm/s;
20231230_175554747,2129.15mm;     0.00mm/s;
20231230_175554848,2129.15mm;     0.00mm/s;
20231230_175554950,2129.15mm;     0.00mm/s;
20231230_175555052,2129.15mm;     0.00mm/s;
20231230_175555153,2129.15mm;     0.00mm/s;
