m2_plane,m2_roi,source,col,row,z_um,corr_or_best_r,primary_view,m1_idx,d_xy_px,d_z_um,n_pass,accepted
19,10,recovered_bin_refined,195.55675814923484,132.9407311155014,12.0,0.7614839192361322,1,-1,,17.0,4,1
19,11,matched_trusted,148.2348651467195,15.213079037433097,-14.0,0.6676479186508539,3,146,5.202693628054666,9.0,,1
19,12,recovered_bin_refined,40.10020369764663,146.00098772308777,0.0,0.8553017721682779,2,-1,,5.0,4,1
19,13,recovered_bin_refined,26.274671849142475,93.82503714170801,2.0,0.8774762454683207,3,-1,,7.0,4,1
19,14,matched_trusted,126.29889414030565,56.27223461719491,-6.0,0.6342382813339986,3,144,2.234595721303592,1.0,,1
19,16,recovered_bin_refined,102.11754303321416,46.42341284857096,-8.0,0.8231639040224609,1,-1,,3.0,4,1
19,17,matched_trusted,108.70887993532205,8.248383611486787,1.0,0.5781670815864836,1,44,1.5844998999201287,6.0,,1
19,18,recovered_bin_refined,165.7945626599199,7.377814653619705,-2.0,0.7842754840023711,3,-1,,3.0,4,1
19,19,recovered_bin_refined,33.66258132745103,248.4376094164502,-4.0,0.893286453250284,1,-1,,1.0,4,1
19,23,recovered_bin_refined,108.34618635868293,194.22906145561896,-6.0,0.7870560396674223,2,-1,,1.0,4,1
19,24,recovered_bin_refined,23.038714623394878,172.58786540234186,0.0,0.879666059664118,4,-1,,5.0,4,1
19,25,recovered_bin_refined,170.75417658279054,49.82667698140395,0.0,0.5918762683634299,3,-1,,5.0,4,1
19,28,recovered_bin_refined,30.099976394424743,71.325466617104,-4.0,0.7329707438155663,2,-1,,1.0,4,1
19,30,recovered_bin_refined,75.62090725257075,27.50402283190156,-10.0,0.7583114017147201,1,-1,,5.0,4,1
19,32,recovered_bin_refined,44.904858678576176,175.1346847299061,-2.0,0.733819428209788,3,-1,,3.0,4,1
19,33,matched_trusted,136.91231071175125,28.465474198244287,-3.0,0.40648734211162035,3,154,3.8750742371471856,2.0,,1
19,34,recovered_bin_refined,101.66836765078722,108.30441773765142,-6.0,0.6505651429257756,3,-1,,1.0,4,1
19,35,recovered_bin_refined,172.05143589410466,59.451425264413565,-8.0,0.7447578576241054,2,-1,,3.0,4,1
19,38,matched_trusted,151.68806580135072,6.628425423805044,0.0,0.4502338998340082,2,98,1.578287916833912,5.0,,1
19,43,recovered_bin_refined,18.655683513006114,36.10515802047146,-8.0,0.751685361463246,3,-1,,3.0,4,1
19,45,recovered_bin_refined,32.85848517081788,9.384915778276852,-2.0,0.7950393138584685,1,-1,,3.0,4,1
19,46,recovered_bin_refined,157.50292338467128,39.712964030794474,2.0,0.6898644630887644,1,-1,,7.0,4,1
19,48,recovered_bin_refined,79.33435011931148,222.91536222035168,4.0,0.8196754492839673,2,-1,,9.0,4,1
19,51,recovered_bin_refined,111.57463429408593,92.51793690307453,-4.0,0.6459391374071597,4,-1,,1.0,4,1
19,52,recovered_bin_refined,69.25355995821721,172.2751789831583,0.0,0.8504575134875331,1,-1,,5.0,4,1
19,53,recovered_bin_refined,186.43385896726556,31.339989870268482,0.0,0.7751440563179948,2,-1,,5.0,4,1
19,56,recovered_bin_refined,10.973679960541766,49.31104786929896,-10.0,0.6430438598577283,3,-1,,5.0,4,1
19,61,recovered_bin_refined,167.8401435702332,148.3931663384105,-2.0,0.8388086445155747,1,-1,,3.0,4,1
19,64,matched_trusted,10.0134746827403,17.7905064230527,-4.5,0.49429499630616947,1,62,1.8528301968431558,0.5,,1
19,65,recovered_bin_refined,38.24006383516404,29.31341888537711,-2.0,0.724291084546863,4,-1,,3.0,4,1
19,69,recovered_bin_refined,193.01316802195228,11.534568149114882,-4.0,0.7708229274376942,2,-1,,1.0,4,1
19,70,recovered_bin_refined,132.1079596982855,71.1378772169444,-6.0,0.7228322873794915,2,-1,,1.0,4,1
19,72,recovered_bin_refined,125.04517970963953,99.03536071380138,-4.0,0.674530395310192,2,-1,,1.0,4,1
19,73,recovered_bin_refined,115.66653795958084,60.09194319384059,-6.0,0.761381298049542,4,-1,,1.0,4,1
19,75,recovered_bin_refined,108.13171368336512,100.50195763477562,-4.0,0.6345654095058874,2,-1,,1.0,4,1
19,76,recovered_bin_refined,83.54512423011148,210.0912858393348,0.0,0.736415106731945,3,-1,,5.0,4,1
19,77,recovered_bin_refined,124.01910604510745,159.82541732576868,-2.0,0.696227580389679,1,-1,,3.0,4,1
19,87,recovered_bin_refined,60.69617454016611,90.02678011813641,0.0,0.6983845946125904,1,-1,,5.0,4,1
19,97,recovered_bin_refined,125.63924621338536,17.85341209093844,0.0,0.6182237158897718,2,-1,,5.0,4,1
19,115,recovered_bin_refined,40.32801095002216,111.59987365359048,-2.0,0.91467879423584,1,-1,,3.0,4,1
19,123,recovered_bin_refined,20.020387202397043,121.57027793008116,-2.0,0.8270831389729684,1,-1,,3.0,4,1
24,0,recovered_bin_refined,38.49340787279345,147.51527074995468,4.0,0.871770797275984,2,-1,,1.0,4,1
24,1,matched_trusted,146.52577686551155,48.202890121143,-0.5,0.5710636955976306,1,31,2.096667063205404,5.5,,1
24,3,recovered_bin_refined,43.32002724293811,193.90009526361445,-2.0,0.8557173738322253,4,-1,,7.0,4,1
24,4,recovered_bin_refined,89.31648716619019,99.28530184918635,2.0,0.9064773462648723,2,-1,,3.0,4,1
